name,rmsd_start,rmsd_end,plddt,ptm,rmsd_constraint,langevin,single_state_plddt,single_state_rmsd,curvature_mean,curvature_max,U,-PLL
5KPE_2_2_0_id0,1.0196338891983032,1.3976458311080933,90.96518518518518,0.77,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-225.3386383056641,1.8820083053023728
5KPE_2_2_0_id1,1.1972405910491943,1.0808935165405273,90.92092592592591,0.77,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-221.3847503662109,1.9892147205494068
5KPE_2_2_0_id10,1.1725558042526245,1.20591139793396,89.28907407407407,0.74,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-227.4173889160156,1.932077478479456
5KPE_2_2_0_id11,1.3330035209655762,1.0370808839797974,88.28277777777778,0.71,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-226.12030029296875,1.9837317290129488
5KPE_2_2_0_id12,1.187056541442871,1.1347745656967163,91.56583333333334,0.78,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-227.40554809570312,1.943757798936632
5KPE_2_2_0_id13,1.5953795909881592,0.926749050617218,92.665,0.83,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-222.521484375,1.9780556007667824
5KPE_2_2_0_id14,1.2398298978805542,1.0343513488769531,91.10472222222222,0.78,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-225.547607421875,2.035844873498988
5KPE_2_2_0_id15,1.1096471548080444,1.0785292387008667,90.7524074074074,0.78,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-226.2094268798828,1.9130176968044703
5KPE_2_2_0_id16,1.0800081491470337,1.100785493850708,91.11824074074076,0.77,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-226.7469940185547,1.8975115175600408
5KPE_2_2_0_id17,1.0958142280578613,1.2666406631469727,89.24851851851852,0.77,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-225.36614990234372,2.0065395213939525
5KPE_2_2_0_id18,1.168683409690857,1.083463191986084,93.1398148148148,0.81,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-223.83648681640625,1.8668198762116608
5KPE_2_2_0_id19,1.0235646963119507,1.5592706203460693,92.6425,0.82,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-226.25344848632807,2.002762688530816
5KPE_2_2_0_id2,1.339786171913147,0.9096718430519104,91.12333333333336,0.77,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-227.1948089599609,1.9495824178059893
5KPE_2_2_0_id20,1.5374696254730225,1.1295781135559082,93.9450925925926,0.84,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-224.17327880859372,1.9946589999728728
5KPE_2_2_0_id21,1.0893970727920532,1.1601355075836182,91.33268518518518,0.8,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-223.80621337890625,1.938741613317419
5KPE_2_2_0_id22,1.1432104110717773,1.221935749053955,92.1297222222222,0.82,2,2,92.71379629629628,0.5859853625297546,20.796156,71.92844,-224.2969207763672,2.012489318847656
