name,seed,model,plddt,ptm,rmsd_start,rmsd_end
5KPE_2_8_5_combined_id8,44,2,51.25564814814815,0.44,10.239388465881348,10.652411460876465
5KPH_4_2_0_combined_id6,43,1,95.15527777777778,0.8,0.6261463761329651,4.13131856918335
5KPE_2_6_1_combined_id20,44,1,92.62925925925929,0.82,1.2041372060775757,1.8833316564559937
5KPE_4_2_5_combined_id1,42,5,78.59907407407407,0.64,2.8063602447509766,3.46627140045166
5KPH_4_8_9_combined_id4,42,4,94.49541666666669,0.8,0.6897846460342407,4.3021368980407715
5KPH_4_4_2_combined_id6,44,1,93.82625,0.79,0.7707296013832092,3.7696402072906494
5KPH_6_6_8_combined_id18,44,1,86.45291666666667,0.65,0.9289092421531677,5.67987060546875
5KPE_2_8_5_combined_id23,43,2,65.6075925925926,0.49,9.98787784576416,8.893247604370117
5KPE_4_6_9_combined_id9,44,1,61.15675925925926,0.51,10.305737495422363,11.95965576171875
5KPE_4_8_3_combined_id12,44,1,75.6850925925926,0.62,9.59039306640625,10.365967750549316
5KPH_2_8_5_combined_id7,44,3,91.14972222222224,0.71,0.6284201145172119,2.223435640335083
5KPH_6_2_5_combined_id11,42,3,92.41930555555555,0.76,0.9892714619636536,5.768211841583252
5KPE_2_2_9_combined_id18,43,3,81.28018518518518,0.65,11.373937606811523,10.890079498291016
5KPE_2_4_8_combined_id8,44,5,70.28370370370371,0.52,11.000377655029297,11.171147346496582
5KPE_2_2_3_combined_id12,42,2,89.22944444444445,0.7,2.0529513359069824,2.3409743309020996
5KPH_4_6_4_combined_id10,43,4,90.19152777777776,0.76,0.8652170896530151,3.9871907234191895
5KPH_2_8_7_combined_id1,43,3,87.09111111111112,0.7,3.5500094890594482,2.8844668865203857
5KPE_4_2_3_combined_id11,43,1,72.99740740740741,0.62,1.7609035968780518,3.4128432273864746
5KPH_4_2_0_combined_id23,42,1,92.61388888888888,0.76,0.5705581307411194,3.821523427963257
5KPH_4_2_5_combined_id6,42,5,95.27847222222222,0.81,0.6137025356292725,4.081805229187012
5KPE_4_4_7_combined_id19,42,5,76.2550925925926,0.54,3.326773166656494,4.5258893966674805
5KPE_4_4_2_combined_id15,42,5,72.6287037037037,0.55,10.805066108703613,11.531566619873047
5KPH_2_8_9_combined_id14,43,4,94.0476388888889,0.8,0.7318987846374512,2.289824962615967
5KPE_4_8_7_combined_id9,44,2,63.09611111111112,0.43,12.69063949584961,11.209392547607422
5KPH_4_6_8_combined_id20,43,5,77.12375,0.59,1.8861664533615112,4.468953609466553
